episode,train_steps,train_reward,train_loss,eps,train_avg_delay_ms,train_loss_rate,train_throughput,eval_reward,eval_avg_delay_ms,eval_loss_rate,eval_throughput
1191,516,295.76,0.123893,0.05,11.3079,0.0062,1.51,,,,
1192,513,288.68,0.136835,0.05,13.1017,0.0062,1.475,,,,
1193,516,284.58,0.134987,0.05,13.0993,0.0093,1.46,,,,
1194,528,291.4,0.099725,0.05,13.7374,0.0031,1.485,,,,
1195,530,288.34,0.137977,0.05,13.4068,0.0062,1.475,,,,
1196,525,294.52,0.123755,0.05,11.5167,0.0031,1.5,,,,
1197,543,290.12,0.118496,0.05,12.7273,0.0062,1.485,,,,
1198,522,295.56,0.117075,0.05,11.8167,0.0,1.5,,,,
1199,515,289.66,0.109555,0.05,12.1622,0.0062,1.48,,,,
1200,526,285.44,0.106601,0.05,13.9796,0.0123,1.47,299.1,11.0561,0.0,1.515
1201,527,290.44,0.126294,0.05,12.2727,0.0062,1.485,,,,
1202,511,288.72,0.139712,0.05,12.6271,0.0062,1.475,,,,
1203,514,295.76,0.132619,0.05,11.5449,0.0031,1.505,,,,
1204,511,292.72,0.133693,0.05,11.8855,0.0,1.485,,,,
1205,526,293.44,0.11877,0.05,13.104,0.0,1.49,,,,
1206,519,293.58,0.128431,0.05,12.4832,0.0,1.49,,,,
1207,528,290.38,0.124965,0.05,14.0372,0.0031,1.48,,,,
1208,519,288.56,0.135427,0.05,13.4915,0.0062,1.475,,,,
1209,512,296.78,0.120496,0.05,12.1927,0.0,1.505,,,,
1210,535,287.22,0.115502,0.05,13.6565,0.0062,1.47,,,,
1211,527,289.42,0.133379,0.05,12.3986,0.0062,1.48,,,,
1212,534,292.26,0.119958,0.05,12.1212,0.0,1.485,,,,
1213,523,293.54,0.121749,0.05,12.592,0.0031,1.495,,,,
1214,518,291.64,0.125432,0.05,11.7282,0.0062,1.49,,,,
1215,525,291.42,0.142166,0.05,12.8547,0.0,1.48,,,,
1216,514,290.66,0.11929,0.05,13.5135,0.0031,1.48,,,,
1217,518,289.6,0.132605,0.05,13.0574,0.0062,1.48,,,,
1218,524,289.44,0.131064,0.05,12.5085,0.0031,1.475,,,,
1219,515,287.66,0.127848,0.05,13.0,0.0093,1.475,,,,
1220,509,282.72,0.127478,0.05,12.5945,0.0123,1.455,,,,
1221,515,287.66,0.131228,0.05,12.0169,0.0093,1.475,,,,
1222,522,289.52,0.132522,0.05,14.0034,0.0062,1.48,,,,
1223,522,290.5,0.118519,0.05,13.2939,0.0031,1.48,,,,
1224,520,290.54,0.121,0.05,13.2432,0.0031,1.48,,,,
1225,540,295.2,0.130286,0.05,12.5,0.0,1.5,,,,
1226,523,291.5,0.131728,0.05,12.0034,0.0031,1.485,,,,
1227,519,294.6,0.118346,0.05,12.408,0.0,1.495,,,,
1228,517,293.62,0.130277,0.05,12.0973,0.0,1.49,,,,
1229,532,292.34,0.138841,0.05,12.3154,0.0031,1.49,,,,
1230,523,289.54,0.118999,0.05,11.5657,0.0093,1.485,,,,
1231,513,290.72,0.140051,0.05,11.431,0.0062,1.485,,,,
1232,538,285.2,0.108681,0.05,13.8265,0.0123,1.47,,,,
1233,524,288.46,0.129813,0.05,13.7288,0.0062,1.475,,,,
1234,629,152.12,0.117861,0.05,13.1532,0.1645,1.11,,,,
1235,538,288.18,0.150224,0.05,13.2712,0.0062,1.475,,,,
1236,524,291.44,0.128156,0.05,13.3277,0.0,1.48,,,,
1237,533,291.3,0.127155,0.05,13.2828,0.0031,1.485,,,,
1238,523,290.48,0.138339,0.05,13.3784,0.0031,1.48,,,,
1239,527,288.4,0.140423,0.05,12.4407,0.0062,1.475,,,,
1240,528,285.32,0.119973,0.05,13.2192,0.0062,1.46,,,,
1241,532,290.3,0.133239,0.05,12.7872,0.0031,1.48,,,,
1242,540,288.14,0.115338,0.05,13.8475,0.0062,1.475,,,,
1243,527,292.4,0.106852,0.05,13.2155,0.0,1.485,,,,
1244,521,285.54,0.120768,0.05,12.7041,0.0123,1.47,,,,
1245,528,291.4,0.115592,0.05,12.7441,0.0031,1.485,,,,
1246,516,287.64,0.121133,0.05,12.7797,0.0093,1.475,,,,
1247,517,291.62,0.121049,0.05,12.2896,0.0031,1.485,,,,
1248,528,294.46,0.126032,0.05,12.0667,0.0031,1.5,,,,
1249,522,294.54,0.14083,0.05,12.3411,0.0,1.495,,,,
1250,525,287.46,0.159596,0.05,13.1017,0.0093,1.475,,,,
1251,513,291.7,0.119871,0.05,12.0034,0.0031,1.485,,,,
1252,538,288.18,0.132959,0.05,13.9492,0.0062,1.475,,,,
1253,535,285.26,0.141976,0.05,13.9456,0.0123,1.47,,,,
1254,526,290.42,0.14077,0.05,13.125,0.0031,1.48,,,,
1255,522,290.5,0.132467,0.05,13.0912,0.0031,1.48,,,,
1256,527,289.38,0.133171,0.05,13.2373,0.0031,1.475,,,,
1257,532,290.3,0.119578,0.05,13.5473,0.0031,1.48,,,,
1258,533,285.3,0.123015,0.05,14.1667,0.0123,1.47,,,,
1259,516,292.62,0.126116,0.05,12.4579,0.0,1.485,,,,
1260,521,291.54,0.123307,0.05,12.7946,0.0031,1.485,,,,
1261,544,292.06,0.122281,0.05,13.0303,0.0,1.485,,,,
1262,516,291.64,0.123393,0.05,12.5084,0.0031,1.485,,,,
1263,508,293.84,0.12847,0.05,11.8729,0.0031,1.495,,,,
1264,520,285.56,0.127922,0.05,12.7041,0.0123,1.47,,,,
1265,515,289.66,0.131584,0.05,12.5845,0.0062,1.48,,,,
1266,514,288.66,0.125571,0.05,12.9661,0.0062,1.475,,,,
1267,538,290.18,0.121216,0.05,13.7669,0.0031,1.48,,,,
1268,527,283.42,0.127297,0.05,13.7543,0.0154,1.465,,,,
1269,524,292.54,0.128693,0.05,11.8729,0.0062,1.495,,,,
1270,542,288.1,0.122512,0.05,14.339,0.0062,1.475,,,,
1271,514,291.72,0.094886,0.05,11.896,0.0062,1.49,,,,
1272,528,291.4,0.144647,0.05,12.9293,0.0031,1.485,,,,
1273,517,288.64,0.11764,0.05,13.8682,0.0093,1.48,,,,
1274,521,283.5,0.13331,0.05,13.887,0.0123,1.46,,,,
1275,522,293.52,0.138569,0.05,13.7416,0.0,1.49,,,,
1276,518,290.58,0.124982,0.05,13.8007,0.0031,1.48,,,,
1277,531,290.32,0.130415,0.05,14.375,0.0031,1.48,,,,
1278,531,286.32,0.137461,0.05,13.6735,0.0093,1.47,,,,
1279,521,290.52,0.135614,0.05,12.7027,0.0031,1.48,,,,
1280,540,281.12,0.127004,0.05,14.9141,0.0154,1.455,,,,
1281,523,286.48,0.136622,0.05,13.1973,0.0093,1.47,,,,
1282,527,286.4,0.120371,0.05,13.3163,0.0093,1.47,,,,
1283,532,289.28,0.14602,0.05,13.5254,0.0031,1.475,,,,
1284,529,284.32,0.118343,0.05,13.2192,0.0093,1.46,,,,
1285,529,289.34,0.138835,0.05,13.9492,0.0031,1.475,,,,
1286,547,292.0,0.133585,0.05,13.8215,0.0,1.485,,,,
1287,529,288.36,0.121562,0.05,13.2712,0.0062,1.475,,,,
1288,519,290.52,0.130821,0.05,12.5254,0.0,1.475,,,,
1289,531,287.3,0.132187,0.05,12.9932,0.0062,1.47,,,,
1290,508,289.84,0.126057,0.05,12.6263,0.0093,1.485,,,,
1291,528,284.42,0.127512,0.05,13.7925,0.0154,1.47,,,,
1292,519,290.6,0.111718,0.05,12.2391,0.0062,1.485,,,,
1293,519,288.56,0.129693,0.05,11.7966,0.0062,1.475,,,,
1294,516,289.64,0.130732,0.05,13.75,0.0062,1.48,,,,
1295,521,286.52,0.123782,0.05,13.0782,0.0093,1.47,,,,
1296,522,289.52,0.112868,0.05,12.6014,0.0062,1.48,,,,
1297,504,293.88,0.135932,0.05,12.0134,0.0,1.49,,,,
1298,527,291.42,0.144911,0.05,12.6599,0.0031,1.485,,,,
1299,531,290.32,0.119374,0.05,13.6655,0.0031,1.48,,,,
1300,513,289.7,0.122619,0.05,12.7872,0.0062,1.48,,,,
1301,508,293.84,0.14158,0.05,10.9532,0.0031,1.495,,,,
1302,529,293.46,0.124601,0.05,11.55,0.0062,1.5,,,,
1303,521,287.54,0.132499,0.05,13.2712,0.0093,1.475,,,,
1304,521,285.54,0.119531,0.05,13.3503,0.0123,1.47,,,,
1305,515,290.64,0.139782,0.05,11.9764,0.0031,1.48,,,,
1306,533,280.2,0.110011,0.05,13.737,0.0123,1.445,,,,
1307,523,289.5,0.129543,0.05,13.7162,0.0062,1.48,,,,
1308,524,290.46,0.134364,0.05,12.5169,0.0031,1.48,,,,
1309,529,291.38,0.104183,0.05,12.7104,0.0031,1.485,,,,
1310,512,289.68,0.127999,0.05,12.2373,0.0031,1.475,,,,
1311,535,287.18,0.132196,0.05,14.2662,0.0031,1.465,,,,
1312,523,292.52,0.106074,0.05,12.2483,0.0031,1.49,,,,
1313,530,291.32,0.128414,0.05,12.9223,0.0,1.48,,,,
1314,519,291.54,0.118961,0.05,12.7534,0.0,1.48,,,,
1315,514,286.66,0.124709,0.05,12.619,0.0093,1.47,,,,
1316,527,288.4,0.133012,0.05,13.2034,0.0062,1.475,,,,
1317,527,289.38,0.116772,0.05,12.8305,0.0031,1.475,,,,
1318,529,293.38,0.143684,0.05,12.6007,0.0,1.49,,,,
1319,516,292.62,0.134742,0.05,12.2391,0.0,1.485,,,,
1320,522,290.5,0.142389,0.05,12.5,0.0031,1.48,,,,
1321,520,288.54,0.138434,0.05,12.2881,0.0062,1.475,,,,
1322,507,287.82,0.124699,0.05,12.5085,0.0093,1.475,,,,
1323,515,291.62,0.133023,0.05,12.1453,0.0,1.48,,,,
1324,541,288.12,0.144921,0.05,13.3051,0.0062,1.475,,,,
1325,517,291.58,0.110278,0.05,11.7905,0.0,1.48,,,,
1326,551,286.9,0.128639,0.05,14.4048,0.0062,1.47,,,,
1327,518,293.6,0.123206,0.05,12.5671,0.0,1.49,,,,
1328,520,291.56,0.12584,0.05,12.8788,0.0031,1.485,,,,
1329,516,292.7,0.129543,0.05,11.1538,0.0062,1.495,,,,
1330,546,285.04,0.134227,0.05,13.5714,0.0123,1.47,,,,
1331,526,286.42,0.114725,0.05,12.7551,0.0093,1.47,,,,
1332,519,292.6,0.121571,0.05,11.6779,0.0031,1.49,,,,
1333,515,290.64,0.128143,0.05,13.3953,0.0031,1.48,,,,
1334,521,289.54,0.128498,0.05,13.2939,0.0062,1.48,,,,
1335,516,294.66,0.111464,0.05,11.7726,0.0,1.495,,,,
1336,526,292.42,0.125345,0.05,13.9731,0.0,1.485,,,,
1337,514,293.72,0.123546,0.05,12.2408,0.0031,1.495,,,,
1338,536,284.14,0.1308,0.05,13.866,0.0062,1.455,,,,
1339,549,288.98,0.117232,0.05,13.7838,0.0062,1.48,,,,
1340,557,286.78,0.102548,0.05,14.4048,0.0062,1.47,,,,
1341,532,288.3,0.122198,0.05,13.1864,0.0062,1.475,,,,
1342,534,287.24,0.123011,0.05,13.7585,0.0062,1.47,,,,
1343,531,287.34,0.121359,0.05,12.6949,0.0093,1.475,,,,
1344,527,294.44,0.131925,0.05,12.5585,0.0,1.495,,,,
1345,533,290.28,0.13125,0.05,13.1926,0.0031,1.48,,,,
1346,536,285.2,0.116005,0.05,13.0034,0.0093,1.465,,,,
1347,527,286.4,0.118953,0.05,12.8741,0.0093,1.47,,,,
1348,551,276.86,0.137033,0.05,14.6701,0.0184,1.44,,,,
1349,521,293.58,0.121595,0.05,11.204,0.0031,1.495,,,,
1350,522,294.54,0.131347,0.05,12.3913,0.0,1.495,,,,
1351,554,288.84,0.118215,0.05,13.1864,0.0031,1.475,,,,
1352,528,290.38,0.133376,0.05,13.5473,0.0031,1.48,,,,
1353,523,292.52,0.117981,0.05,11.9295,0.0031,1.49,,,,
1354,544,290.06,0.113113,0.05,13.0236,0.0031,1.48,,,,
1355,540,291.12,0.118736,0.05,12.5845,0.0,1.48,,,,
1356,530,288.34,0.132733,0.05,12.661,0.0062,1.475,,,,
1357,515,289.66,0.118806,0.05,13.2432,0.0062,1.48,,,,
1358,522,280.5,0.120003,0.05,13.7801,0.0184,1.455,,,,
1359,521,289.5,0.130868,0.05,12.7797,0.0031,1.475,,,,
1360,514,291.68,0.124767,0.05,12.862,0.0031,1.485,,,,
1361,516,290.58,0.136022,0.05,13.1525,0.0,1.475,,,,
1362,533,288.28,0.131128,0.05,13.3898,0.0062,1.475,,,,
1363,525,288.44,0.128087,0.05,13.661,0.0062,1.475,,,,
1364,519,289.58,0.121795,0.05,12.1622,0.0062,1.48,,,,
1365,512,291.68,0.137691,0.05,13.277,0.0,1.48,,,,
1366,529,294.4,0.126628,0.05,11.7391,0.0,1.495,,,,
1367,549,289.96,0.13878,0.05,13.8007,0.0031,1.48,,,,
1368,540,290.1,0.132146,0.05,13.339,0.0,1.475,,,,
1369,532,289.32,0.132632,0.05,13.6149,0.0062,1.48,,,,
1370,533,288.28,0.110753,0.05,13.6271,0.0062,1.475,,,,
1371,527,282.4,0.12981,0.05,13.7329,0.0154,1.46,,,,
1372,513,293.7,0.112216,0.05,12.6342,0.0,1.49,,,,
1373,548,280.92,0.123967,0.05,14.0172,0.0123,1.45,,,,
1374,523,288.48,0.125854,0.05,12.1525,0.0062,1.475,,,,
1375,518,284.5,0.119343,0.05,11.8557,0.0062,1.455,,,,
1376,523,287.54,0.14295,0.05,12.4324,0.0123,1.48,,,,
1377,509,291.78,0.134129,0.05,11.835,0.0031,1.485,,,,
1378,519,285.46,0.120865,0.05,13.5052,0.0031,1.455,,,,
1379,524,291.48,0.151867,0.05,13.3502,0.0031,1.485,,,,
1380,520,289.56,0.139888,0.05,13.0068,0.0062,1.48,,,,
1381,519,290.56,0.138645,0.05,12.8209,0.0031,1.48,,,,
1382,517,288.6,0.137493,0.05,12.8136,0.0062,1.475,,,,
1383,516,293.64,0.124292,0.05,13.7919,0.0,1.49,,,,
1384,517,290.64,0.124655,0.05,11.9529,0.0062,1.485,,,,
1385,521,294.56,0.117519,0.05,11.7559,0.0,1.495,,,,
1386,530,287.28,0.117872,0.05,13.157,0.0031,1.465,,,,
1387,528,276.38,0.137055,0.05,13.218,0.0244,1.445,,,,
1388,525,292.44,0.123831,0.05,12.4242,0.0,1.485,,,,
1389,535,290.24,0.11245,0.05,13.1588,0.0031,1.48,,,,
1390,513,292.68,0.134499,0.05,12.6094,0.0,1.485,,,,
1391,530,293.36,0.149705,0.05,13.2383,0.0,1.49,,,,
1392,524,286.46,0.130113,0.05,13.9286,0.0093,1.47,,,,
1393,531,290.32,0.132825,0.05,13.2095,0.0031,1.48,,,,
1394,527,290.36,0.113412,0.05,13.1525,0.0,1.475,,,,
1395,548,282.88,0.113576,0.05,14.3793,0.0062,1.45,,,,
1396,527,292.4,0.140164,0.05,12.1212,0.0,1.485,,,,
1397,529,293.42,0.127172,0.05,12.0067,0.0031,1.495,,,,
1398,539,287.18,0.124423,0.05,12.3898,0.0093,1.475,,,,
1399,520,292.54,0.144351,0.05,12.6936,0.0,1.485,,,,
1400,532,291.32,0.136607,0.05,11.9024,0.0031,1.485,304.1,8.1006,0.0,1.54
1401,542,292.1,0.111641,0.05,13.1818,0.0,1.485,,,,
1402,531,290.32,0.132628,0.05,13.4797,0.0031,1.48,,,,
1403,525,292.44,0.116536,0.05,13.2155,0.0,1.485,,,,
1404,521,289.54,0.126311,0.05,13.7669,0.0062,1.48,,,,
1405,527,293.42,0.1226,0.05,12.2315,0.0,1.49,,,,
1406,512,292.74,0.123494,0.05,13.2047,0.0031,1.49,,,,
1407,521,290.52,0.135776,0.05,13.4628,0.0031,1.48,,,,
1408,540,291.16,0.140649,0.05,12.5758,0.0031,1.485,,,,
1409,513,290.72,0.109578,0.05,11.9529,0.0062,1.485,,,,
1410,531,291.3,0.117006,0.05,12.0439,0.0,1.48,,,,
1411,526,293.44,0.124486,0.05,11.8289,0.0,1.49,,,,
1412,532,295.36,0.115867,0.05,12.6167,0.0,1.5,,,,
1413,534,290.26,0.132061,0.05,13.3953,0.0031,1.48,,,,
1414,524,292.46,0.121374,0.05,12.7273,0.0,1.485,,,,
1415,532,293.36,0.117083,0.05,12.9431,0.0031,1.495,,,,
1416,527,291.42,0.129334,0.05,13.266,0.0031,1.485,,,,
1417,521,290.52,0.12455,0.05,13.125,0.0031,1.48,,,,
1418,507,291.78,0.125401,0.05,13.2432,0.0,1.48,,,,
1419,510,288.74,0.127425,0.05,12.4746,0.0062,1.475,,,,
1420,536,292.22,0.126586,0.05,14.1751,0.0,1.485,,,,
1421,533,294.32,0.124178,0.05,11.9732,0.0,1.495,,,,
1422,522,279.4,0.131449,0.05,12.9861,0.0123,1.44,,,,
1423,563,283.6,0.13225,0.05,14.6564,0.0062,1.455,,,,
1424,526,290.38,0.136771,0.05,13.4237,0.0,1.475,,,,
1425,516,287.64,0.121608,0.05,12.0847,0.0093,1.475,,,,
1426,549,286.94,0.12455,0.05,14.3367,0.0062,1.47,,,,
1427,512,290.74,0.124335,0.05,12.3064,0.0062,1.485,,,,
1428,536,289.24,0.120968,0.05,13.5642,0.0062,1.48,,,,
1429,517,286.6,0.115592,0.05,12.551,0.0093,1.47,,,,
1430,512,286.66,0.110498,0.05,12.2355,0.0062,1.465,,,,
1431,527,288.36,0.117352,0.05,13.2653,0.0031,1.47,,,,
1432,524,290.5,0.107571,0.05,12.138,0.0062,1.485,,,,
1433,512,292.7,0.130605,0.05,13.064,0.0,1.485,,,,
1434,522,287.44,0.135212,0.05,12.9693,0.0031,1.465,,,,
1435,541,287.06,0.13317,0.05,13.686,0.0031,1.465,,,,
1436,535,283.22,0.126132,0.05,14.2466,0.0123,1.46,,,,
1437,519,290.6,0.133911,0.05,12.8283,0.0062,1.485,,,,
1438,535,284.2,0.120704,0.05,13.2021,0.0093,1.46,,,,
1439,528,294.42,0.136724,0.05,12.3077,0.0,1.495,,,,
1440,526,290.38,0.12989,0.05,13.4746,0.0,1.475,,,,
1441,538,279.04,0.128988,0.05,13.5366,0.0093,1.435,,,,
1442,521,288.52,0.125004,0.05,12.3051,0.0062,1.475,,,,
1443,537,284.2,0.140467,0.05,14.3857,0.0123,1.465,,,,
1444,515,293.66,0.132227,0.05,12.9195,0.0,1.49,,,,
1445,524,286.46,0.119912,0.05,13.8605,0.0093,1.47,,,,
1446,511,290.68,0.131881,0.05,12.7966,0.0,1.475,,,,
1447,526,286.34,0.126216,0.05,13.3219,0.0031,1.46,,,,
1448,547,291.02,0.131378,0.05,14.1751,0.0031,1.485,,,,
1449,517,290.6,0.120693,0.05,13.5473,0.0031,1.48,,,,
1450,547,287.02,0.122589,0.05,14.1695,0.0093,1.475,,,,
1451,520,288.54,0.116327,0.05,13.0847,0.0062,1.475,,,,
1452,522,290.5,0.134774,0.05,13.3277,0.0031,1.48,,,,
1453,529,289.38,0.111321,0.05,14.1216,0.0062,1.48,,,,
1454,533,285.3,0.127192,0.05,13.3673,0.0123,1.47,,,,
1455,549,286.9,0.1175,0.05,14.0273,0.0031,1.465,,,,
1456,515,294.72,0.131666,0.05,11.6667,0.0031,1.5,,,,
1457,523,289.5,0.121189,0.05,13.1926,0.0062,1.48,,,,
1458,528,285.36,0.117947,0.05,13.2253,0.0093,1.465,,,,
1459,503,285.9,0.107362,0.05,13.0782,0.0123,1.47,,,,
1460,534,289.28,0.123281,0.05,13.8682,0.0062,1.48,,,,
1461,517,297.7,0.114404,0.05,11.1755,0.0,1.51,,,,
1462,527,291.38,0.125294,0.05,13.8007,0.0,1.48,,,,
1463,514,290.62,0.113818,0.05,12.3051,0.0,1.475,,,,
1464,523,284.48,0.114929,0.05,13.4642,0.0123,1.465,,,,
1465,513,295.74,0.109966,0.05,11.6833,0.0,1.5,,,,
1466,527,288.36,0.132806,0.05,12.8571,0.0031,1.47,,,,
1467,520,289.56,0.120115,0.05,13.0912,0.0062,1.48,,,,
1468,525,295.5,0.139473,0.05,12.75,0.0,1.5,,,,
1469,537,288.16,0.122689,0.05,13.8095,0.0031,1.47,,,,
1470,552,285.9,0.119986,0.05,14.4218,0.0093,1.47,,,,
1471,514,292.7,0.135369,0.05,12.2315,0.0031,1.49,,,,
1472,517,289.58,0.133702,0.05,12.7797,0.0031,1.475,,,,
1473,532,289.24,0.1132,0.05,12.7551,0.0,1.47,,,,
1474,518,289.56,0.126785,0.05,12.0508,0.0031,1.475,,,,
1475,517,290.56,0.131075,0.05,11.8305,0.0,1.475,,,,
1476,513,284.68,0.128006,0.05,13.1058,0.0123,1.465,,,,
1477,536,293.24,0.115986,0.05,13.8423,0.0,1.49,,,,
1478,563,283.6,0.133946,0.05,14.622,0.0062,1.455,,,,
1479,524,293.48,0.146161,0.05,12.5503,0.0,1.49,,,,
1480,527,289.38,0.143442,0.05,13.0339,0.0031,1.475,,,,
1481,522,287.52,0.118279,0.05,13.678,0.0093,1.475,,,,
1482,527,287.38,0.147161,0.05,13.9456,0.0062,1.47,,,,
1483,541,291.1,0.129658,0.05,13.598,0.0,1.48,,,,
1484,530,286.34,0.136584,0.05,13.6735,0.0093,1.47,,,,
1485,527,283.42,0.143407,0.05,13.1911,0.0154,1.465,,,,
1486,530,286.34,0.137225,0.05,13.6224,0.0093,1.47,,,,
1487,521,289.54,0.136344,0.05,12.5845,0.0062,1.48,,,,
1488,521,287.5,0.114505,0.05,13.8605,0.0062,1.47,,,,
1489,508,284.74,0.135366,0.05,12.1575,0.0093,1.46,,,,
1490,524,285.44,0.124144,0.05,12.884,0.0093,1.465,,,,
1491,525,287.38,0.113107,0.05,13.1741,0.0031,1.465,,,,
1492,529,288.36,0.132274,0.05,12.661,0.0062,1.475,,,,
1493,529,289.38,0.120839,0.05,13.6993,0.0062,1.48,,,,
1494,514,290.66,0.125236,0.05,12.0439,0.0031,1.48,,,,
1495,522,281.48,0.138724,0.05,13.0756,0.0154,1.455,,,,
1496,548,280.92,0.15448,0.05,14.4138,0.0123,1.45,,,,
1497,541,290.12,0.124328,0.05,13.5811,0.0031,1.48,,,,
1498,527,282.36,0.135494,0.05,12.8522,0.0123,1.455,,,,
1499,522,288.5,0.130401,0.05,13.3559,0.0062,1.475,,,,
1500,532,292.3,0.114852,0.05,13.6532,0.0,1.485,,,,
1501,525,280.4,0.114251,0.05,14.1034,0.0154,1.45,,,,
1502,524,291.48,0.135349,0.05,12.862,0.0031,1.485,,,,
1503,556,282.76,0.141878,0.05,14.8969,0.0093,1.455,,,,
1504,532,290.3,0.129788,0.05,13.3953,0.0031,1.48,,,,
1505,531,287.38,0.114846,0.05,11.9257,0.0123,1.48,,,,
1506,545,290.04,0.141971,0.05,14.5946,0.0031,1.48,,,,
1507,519,290.56,0.139918,0.05,12.5845,0.0031,1.48,,,,
1508,530,290.34,0.106202,0.05,14.1723,0.0031,1.48,,,,
1509,520,293.56,0.142476,0.05,12.9195,0.0,1.49,,,,
1510,529,293.38,0.123778,0.05,14.1443,0.0,1.49,,,,
1511,510,288.7,0.122457,0.05,13.0612,0.0031,1.47,,,,
1512,510,291.76,0.125459,0.05,11.532,0.0031,1.485,,,,
1513,532,292.3,0.135696,0.05,13.3165,0.0,1.485,,,,
1514,522,289.48,0.127717,0.05,13.9661,0.0031,1.475,,,,
1515,512,288.7,0.143991,0.05,12.7627,0.0062,1.475,,,,
1516,524,288.46,0.139122,0.05,13.5932,0.0062,1.475,,,,
1517,506,293.84,0.132192,0.05,11.7953,0.0,1.49,,,,
1518,531,288.32,0.121669,0.05,13.0339,0.0062,1.475,,,,
1519,532,284.3,0.122275,0.05,13.8908,0.0123,1.465,,,,
1520,524,288.46,0.138511,0.05,13.2203,0.0062,1.475,,,,
1521,513,294.76,0.123325,0.05,11.4167,0.0031,1.5,,,,
1522,530,290.34,0.127139,0.05,13.4122,0.0031,1.48,,,,
1523,528,280.34,0.12713,0.05,13.7069,0.0154,1.45,,,,
1524,542,287.12,0.133515,0.05,14.2712,0.0093,1.475,,,,
1525,514,292.74,0.112991,0.05,11.0201,0.0062,1.495,,,,
1526,518,289.6,0.126231,0.05,12.7196,0.0062,1.48,,,,
1527,516,290.62,0.126072,0.05,12.7534,0.0031,1.48,,,,
1528,527,289.42,0.127495,0.05,13.5473,0.0062,1.48,,,,
1529,544,286.06,0.139939,0.05,14.3537,0.0093,1.47,,,,
1530,518,290.58,0.146336,0.05,12.973,0.0031,1.48,,,,
1531,520,289.52,0.114518,0.05,13.3729,0.0031,1.475,,,,
1532,523,291.5,0.139966,0.05,13.266,0.0031,1.485,,,,
1533,530,293.36,0.116711,0.05,12.7517,0.0,1.49,,,,
1534,512,286.7,0.107348,0.05,12.534,0.0093,1.47,,,,
1535,531,293.34,0.136877,0.05,13.5067,0.0,1.49,,,,
1536,518,288.58,0.108967,0.05,12.2203,0.0062,1.475,,,,
1537,527,285.38,0.11827,0.05,13.8225,0.0093,1.465,,,,
1538,515,287.66,0.122501,0.05,12.4237,0.0093,1.475,,,,
1539,536,290.22,0.12291,0.05,13.1419,0.0031,1.48,,,,
1540,521,292.52,0.122783,0.05,12.8788,0.0,1.485,,,,
1541,528,289.32,0.125214,0.05,12.585,0.0,1.47,,,,
1542,516,293.68,0.109764,0.05,11.0033,0.0031,1.495,,,,
1543,525,288.44,0.10599,0.05,13.5932,0.0062,1.475,,,,
1544,515,289.66,0.136353,0.05,12.6014,0.0062,1.48,,,,
1545,521,287.54,0.125858,0.05,13.2881,0.0093,1.475,,,,
1546,551,283.84,0.134641,0.05,14.2955,0.0062,1.455,,,,
1547,527,290.4,0.12556,0.05,13.1926,0.0031,1.48,,,,
1548,528,284.34,0.113656,0.05,13.6644,0.0093,1.46,,,,
1549,514,290.66,0.129521,0.05,13.3108,0.0031,1.48,,,,
1550,540,282.06,0.13823,0.05,13.8621,0.0093,1.45,,,,
1551,545,285.02,0.129724,0.05,14.0614,0.0093,1.465,,,,
1552,528,288.46,0.156259,0.05,12.138,0.0123,1.485,,,,
1553,528,281.4,0.12384,0.05,13.6473,0.0184,1.46,,,,
1554,509,294.84,0.126053,0.05,11.2167,0.0031,1.5,,,,
1555,527,287.38,0.111261,0.05,13.1122,0.0062,1.47,,,,
1556,542,291.12,0.121925,0.05,12.963,0.0031,1.485,,,,
1557,523,290.48,0.12329,0.05,12.1959,0.0031,1.48,,,,
1558,552,286.88,0.137443,0.05,13.2823,0.0062,1.47,,,,
1559,530,293.36,0.13318,0.05,12.5503,0.0,1.49,,,,
1560,534,287.2,0.145706,0.05,13.3959,0.0031,1.465,,,,
1561,522,290.5,0.129624,0.05,12.4324,0.0031,1.48,,,,
1562,511,292.76,0.127685,0.05,11.2416,0.0031,1.49,,,,
1563,532,290.3,0.136143,0.05,13.5473,0.0031,1.48,,,,
1564,552,282.8,0.12929,0.05,13.6207,0.0062,1.45,,,,
1565,528,288.38,0.120262,0.05,13.3898,0.0062,1.475,,,,
1566,535,290.28,0.120169,0.05,12.862,0.0062,1.485,,,,
1567,539,290.16,0.104465,0.05,13.0236,0.0031,1.48,,,,
1568,544,289.04,0.10984,0.05,13.322,0.0031,1.475,,,,
1569,531,285.22,0.13033,0.05,11.7698,0.0031,1.455,,,,
1570,517,293.62,0.121494,0.05,11.1913,0.0,1.49,,,,
1571,521,292.56,0.131988,0.05,11.9631,0.0031,1.49,,,,
1572,536,289.24,0.139083,0.05,13.1926,0.0062,1.48,,,,
1573,521,296.6,0.125338,0.05,11.7608,0.0,1.505,,,,
1574,569,278.46,0.141942,0.05,15.6597,0.0123,1.44,,,,
1575,516,294.7,0.118242,0.05,11.6,0.0031,1.5,,,,
1576,530,292.34,0.122116,0.05,13.3502,0.0,1.485,,,,
1577,520,291.52,0.119634,0.05,12.7196,0.0,1.48,,,,
1578,538,287.16,0.136327,0.05,13.9796,0.0062,1.47,,,,
1579,528,288.34,0.130444,0.05,13.0782,0.0031,1.47,,,,
